./deltaBS_26/SL1344_snippy_26/results.dbs 308 6049 ./deltaBS_26/SL1344_snippy_26/results.dbs
./deltaBS_68/SL1344_snippy_68/results.dbs 314 6082 ./deltaBS_68/SL1344_snippy_68/results.dbs
./deltaBS_62/SL1344_snippy_62/results.dbs 315 6076 ./deltaBS_62/SL1344_snippy_62/results.dbs
./deltaBS_43/SL1344_snippy_43/results.dbs 297 6056 ./deltaBS_43/SL1344_snippy_43/results.dbs
./deltaBS_63/SL1344_snippy_63/results.dbs 296 6075 ./deltaBS_63/SL1344_snippy_63/results.dbs
./deltaBS_27/SL1344_snippy_27/results.dbs 312 6085 ./deltaBS_27/SL1344_snippy_27/results.dbs
./deltaBS_105/SL1344_snippy_105/results.dbs 296 6080 ./deltaBS_105/SL1344_snippy_105/results.dbs
./deltaBS_134/SL1344_snippy_134/results.dbs 346 6041 ./deltaBS_134/SL1344_snippy_134/results.dbs
./deltaBS_66/SL1344_snippy_66/results.dbs 307 6073 ./deltaBS_66/SL1344_snippy_66/results.dbs
./deltaBS_111/SL1344_snippy_111/results.dbs 343 6073 ./deltaBS_111/SL1344_snippy_111/results.dbs
./deltaBS_54/SL1344_snippy_54/results.dbs 306 6066 ./deltaBS_54/SL1344_snippy_54/results.dbs
./deltaBS_79/SL1344_snippy_79/results.dbs 297 6057 ./deltaBS_79/SL1344_snippy_79/results.dbs
./deltaBS_24/SL1344_snippy_24/results.dbs 314 6052 ./deltaBS_24/SL1344_snippy_24/results.dbs
./deltaBS_106/SL1344_snippy_106/results.dbs 309 6080 ./deltaBS_106/SL1344_snippy_106/results.dbs
./deltaBS_52/SL1344_snippy_52/results.dbs 374 6044 ./deltaBS_52/SL1344_snippy_52/results.dbs
./deltaBS_95/SL1344_snippy_95/results.dbs 301 6091 ./deltaBS_95/SL1344_snippy_95/results.dbs
./deltaBS_17/SL1344_snippy_17/results.dbs 369 6049 ./deltaBS_17/SL1344_snippy_17/results.dbs
./deltaBS_11/SL1344_snippy_11/results.dbs 383 6079 ./deltaBS_11/SL1344_snippy_11/results.dbs
./deltaBS_46/SL1344_snippy_46/results.dbs 359 6071 ./deltaBS_46/SL1344_snippy_46/results.dbs
./deltaBS_115/SL1344_snippy_115/results.dbs 339 6078 ./deltaBS_115/SL1344_snippy_115/results.dbs
./deltaBS_123/SL1344_snippy_123/results.dbs 309 6059 ./deltaBS_123/SL1344_snippy_123/results.dbs
./deltaBS_37/SL1344_snippy_37/results.dbs 319 6071 ./deltaBS_37/SL1344_snippy_37/results.dbs
./deltaBS_110/SL1344_snippy_110/results.dbs 348 6072 ./deltaBS_110/SL1344_snippy_110/results.dbs
./deltaBS_33/SL1344_snippy_33/results.dbs 328 6070 ./deltaBS_33/SL1344_snippy_33/results.dbs
./deltaBS_116/SL1344_snippy_116/results.dbs 296 6077 ./deltaBS_116/SL1344_snippy_116/results.dbs
./deltaBS_7/SL1344_snippy_7/results.dbs 200 6088 ./deltaBS_7/SL1344_snippy_7/results.dbs
./deltaBS_55/SL1344_snippy_55/results.dbs 288 6077 ./deltaBS_55/SL1344_snippy_55/results.dbs
./deltaBS_72/SL1344_snippy_72/results.dbs 340 6075 ./deltaBS_72/SL1344_snippy_72/results.dbs
./deltaBS_39/SL1344_snippy_39/results.dbs 331 6070 ./deltaBS_39/SL1344_snippy_39/results.dbs
./deltaBS_112/SL1344_snippy_112/results.dbs 348 6073 ./deltaBS_112/SL1344_snippy_112/results.dbs
./deltaBS_88/SL1344_snippy_88/results.dbs 70 6106 ./deltaBS_88/SL1344_snippy_88/results.dbs
./deltaBS_9/SL1344_snippy_9/results.dbs 299 6071 ./deltaBS_9/SL1344_snippy_9/results.dbs
./deltaBS_44/SL1344_snippy_44/results.dbs 313 6076 ./deltaBS_44/SL1344_snippy_44/results.dbs
./deltaBS_6/SL1344_snippy_6/results.dbs 280 6081 ./deltaBS_6/SL1344_snippy_6/results.dbs
./deltaBS_64/SL1344_snippy_64/results.dbs 342 6076 ./deltaBS_64/SL1344_snippy_64/results.dbs
./deltaBS_32/SL1344_snippy_32/results.dbs 240 6104 ./deltaBS_32/SL1344_snippy_32/results.dbs
./deltaBS_132/SL1344_snippy_132/results.dbs 303 6087 ./deltaBS_132/SL1344_snippy_132/results.dbs
./deltaBS_50/SL1344_snippy_50/results.dbs 292 6056 ./deltaBS_50/SL1344_snippy_50/results.dbs
./deltaBS_35/SL1344_snippy_35/results.dbs 348 6074 ./deltaBS_35/SL1344_snippy_35/results.dbs
./deltaBS_4/SL1344_snippy_4/results.dbs 324 6080 ./deltaBS_4/SL1344_snippy_4/results.dbs
./deltaBS_21/SL1344_snippy_21/results.dbs 312 6049 ./deltaBS_21/SL1344_snippy_21/results.dbs
./deltaBS_36/SL1344_snippy_36/results.dbs 300 6071 ./deltaBS_36/SL1344_snippy_36/results.dbs
./deltaBS_97/SL1344_snippy_97/results.dbs 311 6057 ./deltaBS_97/SL1344_snippy_97/results.dbs
./deltaBS_71/SL1344_snippy_71/results.dbs 335 6074 ./deltaBS_71/SL1344_snippy_71/results.dbs
./deltaBS_38/SL1344_snippy_38/results.dbs 317 6072 ./deltaBS_38/SL1344_snippy_38/results.dbs
./deltaBS_78/SL1344_snippy_78/results.dbs 305 6081 ./deltaBS_78/SL1344_snippy_78/results.dbs
./deltaBS_34/SL1344_snippy_34/results.dbs 322 6082 ./deltaBS_34/SL1344_snippy_34/results.dbs
./deltaBS_13/SL1344_snippy_13/results.dbs 344 6070 ./deltaBS_13/SL1344_snippy_13/results.dbs
./deltaBS_49/SL1344_snippy_49/results.dbs 305 6062 ./deltaBS_49/SL1344_snippy_49/results.dbs
./deltaBS_19/SL1344_snippy_19/results.dbs 65 6112 ./deltaBS_19/SL1344_snippy_19/results.dbs
./deltaBS_124/SL1344_snippy_124/results.dbs 315 6064 ./deltaBS_124/SL1344_snippy_124/results.dbs
./deltaBS_76/SL1344_snippy_76/results.dbs 298 6091 ./deltaBS_76/SL1344_snippy_76/results.dbs
./deltaBS_16/SL1344_snippy_16/results.dbs 329 6085 ./deltaBS_16/SL1344_snippy_16/results.dbs
./deltaBS_51/SL1344_snippy_51/results.dbs 331 6073 ./deltaBS_51/SL1344_snippy_51/results.dbs
./deltaBS_22/SL1344_snippy_22/results.dbs 357 6048 ./deltaBS_22/SL1344_snippy_22/results.dbs
./deltaBS_119/SL1344_snippy_119/results.dbs 323 6083 ./deltaBS_119/SL1344_snippy_119/results.dbs
./deltaBS_42/SL1344_snippy_42/results.dbs 296 6058 ./deltaBS_42/SL1344_snippy_42/results.dbs
./deltaBS_99/SL1344_snippy_99/results.dbs 306 6057 ./deltaBS_99/SL1344_snippy_99/results.dbs
./deltaBS_129/SL1344_snippy_129/results.dbs 324 6082 ./deltaBS_129/SL1344_snippy_129/results.dbs
./deltaBS_65/SL1344_snippy_65/results.dbs 326 6073 ./deltaBS_65/SL1344_snippy_65/results.dbs
./deltaBS_8/SL1344_snippy_8/results.dbs 325 6084 ./deltaBS_8/SL1344_snippy_8/results.dbs
./deltaBS_98/SL1344_snippy_98/results.dbs 292 6057 ./deltaBS_98/SL1344_snippy_98/results.dbs
./deltaBS_61/SL1344_snippy_61/results.dbs 338 6075 ./deltaBS_61/SL1344_snippy_61/results.dbs
./deltaBS_86/SL1344_snippy_86/results.dbs 343 6079 ./deltaBS_86/SL1344_snippy_86/results.dbs
./deltaBS_85/SL1344_snippy_85/results.dbs 355 6078 ./deltaBS_85/SL1344_snippy_85/results.dbs
./deltaBS_121/SL1344_snippy_121/results.dbs 367 6063 ./deltaBS_121/SL1344_snippy_121/results.dbs
./deltaBS_125/SL1344_snippy_125/results.dbs 300 6047 ./deltaBS_125/SL1344_snippy_125/results.dbs
./deltaBS_59/SL1344_snippy_59/results.dbs 356 6075 ./deltaBS_59/SL1344_snippy_59/results.dbs
./deltaBS_91/SL1344_snippy_91/results.dbs 363 6075 ./deltaBS_91/SL1344_snippy_91/results.dbs
./deltaBS_69/SL1344_snippy_69/results.dbs 300 6066 ./deltaBS_69/SL1344_snippy_69/results.dbs
./deltaBS_128/SL1344_snippy_128/results.dbs 327 6044 ./deltaBS_128/SL1344_snippy_128/results.dbs
./deltaBS_100/SL1344_snippy_100/results.dbs 355 6068 ./deltaBS_100/SL1344_snippy_100/results.dbs
./deltaBS_58/SL1344_snippy_58/results.dbs 301 6055 ./deltaBS_58/SL1344_snippy_58/results.dbs
./deltaBS_18/SL1344_snippy_18/results.dbs 283 6080 ./deltaBS_18/SL1344_snippy_18/results.dbs
./deltaBS_53/SL1344_snippy_53/results.dbs 362 6080 ./deltaBS_53/SL1344_snippy_53/results.dbs
./deltaBS_131/SL1344_snippy_131/results.dbs 4 6118 ./deltaBS_131/SL1344_snippy_131/results.dbs
./deltaBS_45/SL1344_snippy_45/results.dbs 298 6074 ./deltaBS_45/SL1344_snippy_45/results.dbs
./deltaBS_47/SL1344_snippy_47/results.dbs 363 6070 ./deltaBS_47/SL1344_snippy_47/results.dbs
./deltaBS_80/SL1344_snippy_80/results.dbs 390 6078 ./deltaBS_80/SL1344_snippy_80/results.dbs
./deltaBS_130/SL1344_snippy_130/results.dbs 324 6075 ./deltaBS_130/SL1344_snippy_130/results.dbs
./deltaBS_14/SL1344_snippy_14/results.dbs 308 6082 ./deltaBS_14/SL1344_snippy_14/results.dbs
./deltaBS_20/SL1344_snippy_20/results.dbs 372 6082 ./deltaBS_20/SL1344_snippy_20/results.dbs
./deltaBS_96/SL1344_snippy_96/results.dbs 289 6091 ./deltaBS_96/SL1344_snippy_96/results.dbs
./deltaBS_109/SL1344_snippy_109/results.dbs 340 6075 ./deltaBS_109/SL1344_snippy_109/results.dbs
./deltaBS_31/SL1344_snippy_31/results.dbs 233 6097 ./deltaBS_31/SL1344_snippy_31/results.dbs
./deltaBS_108/SL1344_snippy_108/results.dbs 305 6052 ./deltaBS_108/SL1344_snippy_108/results.dbs
./deltaBS_5/SL1344_snippy_5/results.dbs 140 6095 ./deltaBS_5/SL1344_snippy_5/results.dbs
./deltaBS_102/SL1344_snippy_102/results.dbs 309 6078 ./deltaBS_102/SL1344_snippy_102/results.dbs
./deltaBS_10/SL1344_snippy_10/results.dbs 317 6071 ./deltaBS_10/SL1344_snippy_10/results.dbs
./deltaBS_28/SL1344_snippy_28/results.dbs 330 6070 ./deltaBS_28/SL1344_snippy_28/results.dbs
./deltaBS_57/SL1344_snippy_57/results.dbs 301 6075 ./deltaBS_57/SL1344_snippy_57/results.dbs
./deltaBS_1/SL1344_snippy_1/results.dbs 126 6104 ./deltaBS_1/SL1344_snippy_1/results.dbs
./deltaBS_3/SL1344_snippy_3/results.dbs 374 6065 ./deltaBS_3/SL1344_snippy_3/results.dbs
./deltaBS_70/SL1344_snippy_70/results.dbs 332 6073 ./deltaBS_70/SL1344_snippy_70/results.dbs
./deltaBS_92/SL1344_snippy_92/results.dbs 246 6096 ./deltaBS_92/SL1344_snippy_92/results.dbs
